Id,Label,timeset,0,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,clustering,triangles,pageranks
18L1uSSxsPn1LgmcdU578J4baQA8R4HRfo,18L1uSSxsPn1LgmcdU578J4baQA8R4HRfo,,Bitcoin Wallet,5,0.271795,0.278374,0,40,0,0,0.000263
1LxxyA4oyY8cZ7PNu4cDAbKbsmSrxwDFsE,1LxxyA4oyY8cZ7PNu4cDAbKbsmSrxwDFsE,,Bitcoin Wallet,4,0.368778,0.381793,2066,11,0,0,0.000468
btce7mfnhnpdkg5k.onion,btce7mfnhnpdkg5k.onion,,Hidden Service,5,0.273739,0.281785,0,21,1,1,0.000274
1P1U2CbVc7wacTu5p73HjtGKZqZ9BtvSLv,1P1U2CbVc7wacTu5p73HjtGKZqZ9BtvSLv,,Bitcoin Wallet,5,0.269456,0.274383,0,46,0,0,0.000272
1827Tu3bUVgYWWXt3gsnKBZzpr4VAyPGvB,1827Tu3bUVgYWWXt3gsnKBZzpr4VAyPGvB,,Bitcoin Wallet,5,0.269456,0.274383,0,11,0,0,0.000272
1PDuvCZc5SZ4ELEcMevbppvn5JzHQmidmx,1PDuvCZc5SZ4ELEcMevbppvn5JzHQmidmx,,Bitcoin Wallet,4,0.368778,0.381793,2066,11,0,0,0.000468
156weHAEFnKa6HHc4cw1H3ZuWJG9cQUqjy,156weHAEFnKa6HHc4cw1H3ZuWJG9cQUqjy,,Bitcoin Wallet,4,0.368778,0.381793,2066,11,0,0,0.000468
1HQCwWo3x9HmQ4KVUasW774DS7VrTWVuFC,1HQCwWo3x9HmQ4KVUasW774DS7VrTWVuFC,,Bitcoin Wallet,5,0.27002,0.275351,0,16,0,0,0.000265
1LWUvQ4A1HEquy8YkYFrBa2mpABFXd7ySx,1LWUvQ4A1HEquy8YkYFrBa2mpABFXd7ySx,,Bitcoin Wallet,4,0.368778,0.381793,2066,11,0,0,0.000468
3NMPKQXzxBFZ8PzfkQVgndrKacgjuvUQBi,3NMPKQXzxBFZ8PzfkQVgndrKacgjuvUQBi,,Bitcoin Wallet,5,0.270585,0.276318,0,24,0,0,0.000264
13seapjXhxsXmNX2V8zQkKsgct6wiY8bTe,13seapjXhxsXmNX2V8zQkKsgct6wiY8bTe,,Bitcoin Wallet,4,0.368646,0.381471,0,11,0,0,0.000238
3LxFHMUAxoDP5m5DwzYznV5CVLeuWCjC6p,3LxFHMUAxoDP5m5DwzYznV5CVLeuWCjC6p,,Bitcoin Wallet,5,0.271866,0.278495,0,4,0,0,0.000263
1LsDwe3ScKFikW4cS7FwpsWqC8NM9Hobkp,1LsDwe3ScKFikW4cS7FwpsWqC8NM9Hobkp,,Bitcoin Wallet,5,0.279589,0.291195,0,0,0,0,0.000252
18vCb2tYMU822vzG7EbaPuRHGuimcJ3GPC,18vCb2tYMU822vzG7EbaPuRHGuimcJ3GPC,,Bitcoin Wallet,5,0.269738,0.274867,0,6,0,0,0.000267
1DypxtshHC98Usn4dRyxLY4wMxdPtHRV3H,1DypxtshHC98Usn4dRyxLY4wMxdPtHRV3H,,Bitcoin Wallet,5,0.279589,0.291195,0,0,0,0,0.000252
1DxpwsMMVQ3MhSYPzW4fpLkq1JVc2JMFuP,1DxpwsMMVQ3MhSYPzW4fpLkq1JVc2JMFuP,,Bitcoin Wallet,5,0.269456,0.274383,0,140,0,0,0.000272
1LEWnCy2J6vTQsZSuScF4AJqWp3FPyKvw,1LEWnCy2J6vTQsZSuScF4AJqWp3FPyKvw,,Bitcoin Wallet,4,0.368646,0.381471,0,11,0,0,0.000238
37CqqVyMSHJnnTscTYofEWUupqyrJ8xSod,37CqqVyMSHJnnTscTYofEWUupqyrJ8xSod,,Bitcoin Wallet,5,0.271295,0.277528,0,14,0,0,0.000259
1Q3pQV4do9UpmnCgf3v4Hq7JFUx1fqa6aM,1Q3pQV4do9UpmnCgf3v4Hq7JFUx1fqa6aM,,Bitcoin Wallet,5,0.271866,0.278495,0,4,0,0,0.000263
1CbBRANUwQVRdR8kAscCLxpk3rWdeBT19a,1CbBRANUwQVRdR8kAscCLxpk3rWdeBT19a,,Bitcoin Wallet,5,0.276152,0.285631,0,12,0,0,0.000261
17cptGKNUc3wHCKV3gmpGDMFJfpVrxmeVd,17cptGKNUc3wHCKV3gmpGDMFJfpVrxmeVd,,Bitcoin Wallet,4,0.368778,0.381793,2066,11,0,0,0.000468
1L9G9SBwGmgxGqrEj3pyQ3brBy1fE33xXU,1L9G9SBwGmgxGqrEj3pyQ3brBy1fE33xXU,,Bitcoin Wallet,4,0.368646,0.381471,0,11,0,0,0.000238
1JXBvR5Kk4tv4PcNNqGTJteZY5n6Qdp72v,1JXBvR5Kk4tv4PcNNqGTJteZY5n6Qdp72v,,Bitcoin Wallet,5,0.280423,0.292525,0,71,0,0,0.000261
1PzY7vkGdJyiyusZo7x5W4hYiUCsaEJBX5,1PzY7vkGdJyiyusZo7x5W4hYiUCsaEJBX5,,Bitcoin Wallet,5,0.270585,0.276318,0,24,0,0,0.000264
18QNDYZs7zK5QTdFTEiHUbLXSx28ALBsxB,18QNDYZs7zK5QTdFTEiHUbLXSx28ALBsxB,,Bitcoin Wallet,4,0.368778,0.381793,2066,32,0,0,0.000468
22222222haocmxli.onion,22222222haocmxli.onion,,Hidden Service,5,0.273739,0.281785,0,21,1,1,0.000274
1FPow2QRtAmHYxBgjSa83SBqANSEdAfhUT,1FPow2QRtAmHYxBgjSa83SBqANSEdAfhUT,,Bitcoin Wallet,5,0.278459,0.289381,0,8,0,0,0.00026
1Q9fEvuaW6UBfpex1YcZz4ksR4BH5piW6Z,1Q9fEvuaW6UBfpex1YcZz4ksR4BH5piW6Z,,Bitcoin Wallet,5,0.278459,0.289381,0,8,0,0,0.00026
194qxxzGx2Cwgqn4N1cXDE56C9jymoeAov,194qxxzGx2Cwgqn4N1cXDE56C9jymoeAov,,Bitcoin Wallet,5,0.278459,0.289381,0,8,0,0,0.00026
19GxxQMW7fGWPHnQNzFrC1z7HAfuH7rqug,19GxxQMW7fGWPHnQNzFrC1z7HAfuH7rqug,,Bitcoin Wallet,4,0.368646,0.381471,0,11,0,0,0.000238
1Pq4TE4HcULspLf9i2e2AKmcTeAPJueXSn,1Pq4TE4HcULspLf9i2e2AKmcTeAPJueXSn,,Bitcoin Wallet,5,0.279589,0.291195,0,0,0,0,0.000252
136A4tAKMYJ1P2MTunPQ4jFSBLbHvZ9sJN,136A4tAKMYJ1P2MTunPQ4jFSBLbHvZ9sJN,,Bitcoin Wallet,4,0.368646,0.381471,0,11,0,0,0.000238
1BvRfFvbhYtNLSMSCV7hF4RLq1YBP8thcU,1BvRfFvbhYtNLSMSCV7hF4RLq1YBP8thcU,,Bitcoin Wallet,5,0.269456,0.274383,0,66,0,0,0.000272
1LTzy1Gp36puyLbMtYJsWFeSt1K3UrBGpQ,1LTzy1Gp36puyLbMtYJsWFeSt1K3UrBGpQ,,Bitcoin Wallet,5,0.273594,0.281398,0,1,0,0,0.000262
1LykQdpShRsuePuRryyNMbMixZFdTtT9YW,1LykQdpShRsuePuRryyNMbMixZFdTtT9YW,,Bitcoin Wallet,5,0.271723,0.278254,0,17,0,0,0.000263
2222222gln6axpfp.onion,2222222gln6axpfp.onion,,Hidden Service,5,0.273739,0.281785,0,21,1,1,0.000274
1C42usnDyoEieFmVNFTJzFhXSjpmXenTyH,1C42usnDyoEieFmVNFTJzFhXSjpmXenTyH,,Bitcoin Wallet,4,0.368778,0.381793,2066,11,0,0,0.000468
1PdNSw8Mq9uos52W7AaRRgbqhDFk1yDy9j,1PdNSw8Mq9uos52W7AaRRgbqhDFk1yDy9j,,Bitcoin Wallet,4,0.368778,0.381793,2066,11,0,0,0.000468
146pTpgRHoutwqqCbWAnMbPw4Gy3qn5Lb9,146pTpgRHoutwqqCbWAnMbPw4Gy3qn5Lb9,,Bitcoin Wallet,5,0.269456,0.274383,0,11,0,0,0.000272
16AYNsBWZWrSP3C2yi9iTmVQeSvNtr7BC1,16AYNsBWZWrSP3C2yi9iTmVQeSvNtr7BC1,,Bitcoin Wallet,4,0.368778,0.381793,2066,11,0,0,0.000468
1CcuMMTx3kQwDVHXQgtNfut1RoCWoJEwuY,1CcuMMTx3kQwDVHXQgtNfut1RoCWoJEwuY,,Bitcoin Wallet,5,0.280423,0.292525,0,71,0,0,0.000261
1KJebod7AiQ84xy686EnMZCLmMbVPXM5pm,1KJebod7AiQ84xy686EnMZCLmMbVPXM5pm,,Bitcoin Wallet,5,0.269492,0.274464,0,79,0,0,0.000246
1PWHgndXgHeyLuuN9KoWTbRbGuPVZmxXoV,1PWHgndXgHeyLuuN9KoWTbRbGuPVZmxXoV,,Bitcoin Wallet,4,0.368646,0.381471,0,11,0,0,0.000238
17WhmtrdxC8V9gvj4kkH7kzSE4x5z9MiGD,17WhmtrdxC8V9gvj4kkH7kzSE4x5z9MiGD,,Bitcoin Wallet,5,0.269456,0.274383,0,11,0,0,0.000272
1HdUVmnQMxpkSfymAv7FAGzNJQq76y7RcN,1HdUVmnQMxpkSfymAv7FAGzNJQq76y7RcN,,Bitcoin Wallet,4,0.368778,0.381793,2066,11,0,0,0.000468
15X8fQMMrzb687ZCMucQ8KkvE46v2SGnSy,15X8fQMMrzb687ZCMucQ8KkvE46v2SGnSy,,Bitcoin Wallet,4,0.368778,0.381793,2066,143,0,0,0.000468
1LAqkZd9j3S3HAPz46bspiYYpP1K2dgNgz,1LAqkZd9j3S3HAPz46bspiYYpP1K2dgNgz,,Bitcoin Wallet,5,0.271795,0.278374,0,40,0,0,0.000263
1B8CMNcP3ahVmyArR5zPqfUVcbU9y6rc8H,1B8CMNcP3ahVmyArR5zPqfUVcbU9y6rc8H,,Bitcoin Wallet,5,0.269456,0.274383,0,11,0,0,0.000272
1BM5ZTqQEsai3zmwZQABduJhfmqJh8qSUx,1BM5ZTqQEsai3zmwZQABduJhfmqJh8qSUx,,Bitcoin Wallet,5,0.279589,0.291195,0,0,0,0,0.000252
1DfYATVgvRsMUstyAhkkeKLqn95AC9spA7,1DfYATVgvRsMUstyAhkkeKLqn95AC9spA7,,Bitcoin Wallet,5,0.269456,0.274383,0,136,0,0,0.000272
1KixeGXASxSAarFEsKACezZfNj48wGchq7,1KixeGXASxSAarFEsKACezZfNj48wGchq7,,Bitcoin Wallet,5,0.278459,0.289381,0,8,0,0,0.00026
19GjiEadb985o5pVJZDUiJzgwuA9PTYno4,19GjiEadb985o5pVJZDUiJzgwuA9PTYno4,,Bitcoin Wallet,5,0.269492,0.274464,0,60,0,0,0.000246
12oTAuADpgwqKVfjKPFWvGA9cHVojpJ4MT,12oTAuADpgwqKVfjKPFWvGA9cHVojpJ4MT,,Bitcoin Wallet,5,0.269456,0.274383,0,121,0,0,0.000272
1KZdFKrupAmr8wcVZDodAGg7gDog9xLLYe,1KZdFKrupAmr8wcVZDodAGg7gDog9xLLYe,,Bitcoin Wallet,4,0.368778,0.381793,2066,103,0,0,0.000468
1FCfEDvqAzgSH4AExViVwYZtV3ntwvYLPp,1FCfEDvqAzgSH4AExViVwYZtV3ntwvYLPp,,Bitcoin Wallet,5,0.269456,0.274383,0,11,0,0,0.000272
32XUXaJftyDXMqkQt81GJmwCP513SohC1W,32XUXaJftyDXMqkQt81GJmwCP513SohC1W,,Bitcoin Wallet,5,0.269562,0.274585,0,22,0,0,0.000251
16odCm18PgRbTa3vv3WRpBkkCNK6Cgzshd,16odCm18PgRbTa3vv3WRpBkkCNK6Cgzshd,,Bitcoin Wallet,4,0.368646,0.381471,0,11,0,0,0.000238
17AsobjyUaZGjdN7PAH8MYpuVfLyaWeEe6,17AsobjyUaZGjdN7PAH8MYpuVfLyaWeEe6,,Bitcoin Wallet,5,0.271723,0.278254,0,17,0,0,0.000263
1LA6NCvmbb8qQji7fD7SomdCg91qcvjjwd,1LA6NCvmbb8qQji7fD7SomdCg91qcvjjwd,,Bitcoin Wallet,4,0.368778,0.381793,2066,11,0,0,0.000468
1BSDtQ5eQT8BgsZaG11aUrQyjFDRRa3FaL,1BSDtQ5eQT8BgsZaG11aUrQyjFDRRa3FaL,,Bitcoin Wallet,4,0.368778,0.381793,2066,11,0,0,0.000468
1NdCCj5fyJsss1ewCeUazY1shqMfJAzrj7,1NdCCj5fyJsss1ewCeUazY1shqMfJAzrj7,,Bitcoin Wallet,5,0.273594,0.281398,0,1,0,0,0.000262
1KCTUuMVba9X3TFdNb4vzove9uNWVZf2WL,1KCTUuMVba9X3TFdNb4vzove9uNWVZf2WL,,Bitcoin Wallet,5,0.273594,0.281398,0,1,0,0,0.000262
1FKb9UN23GJHUxn7tar6W9mdAnRFNfN7jX,1FKb9UN23GJHUxn7tar6W9mdAnRFNfN7jX,,Bitcoin Wallet,4,0.368646,0.381471,0,11,0,0,0.000238
1HrLYNdMr9WAyo88afbG3tC6xD7veAodhT,1HrLYNdMr9WAyo88afbG3tC6xD7veAodhT,,Bitcoin Wallet,5,0.278459,0.289381,0,8,0,0,0.00026
126wXtqzeB8nww3taS3Fn98jusdRnnrwWt,126wXtqzeB8nww3taS3Fn98jusdRnnrwWt,,Bitcoin Wallet,5,0.271153,0.277286,0,18,0,0,0.000263
15BsR6vceChA8doc8c4iRjxeM919CWaGrN,15BsR6vceChA8doc8c4iRjxeM919CWaGrN,,Bitcoin Wallet,5,0.271795,0.278374,0,40,0,0,0.000263
1KoQh4s8i41vrXSHjsgwhvpW7xTVFADo1k,1KoQh4s8i41vrXSHjsgwhvpW7xTVFADo1k,,Bitcoin Wallet,4,0.368646,0.381471,0,11,0,0,0.000238
1MtZoQfxpoi2KQJ8wRTtH6ccd1Gfy3f1En,1MtZoQfxpoi2KQJ8wRTtH6ccd1Gfy3f1En,,Bitcoin Wallet,4,0.368646,0.381471,0,11,0,0,0.000238
1Nk4CPpQyeWCWPANshJcAi9yhSevAm6mgW,1Nk4CPpQyeWCWPANshJcAi9yhSevAm6mgW,,Bitcoin Wallet,5,0.269456,0.274383,0,195,0,0,0.000272
13v9iz2GdVs4sWXbMA3oTc2cpEn36v5oDt,13v9iz2GdVs4sWXbMA3oTc2cpEn36v5oDt,,Bitcoin Wallet,5,0.269456,0.274383,0,29,0,0,0.000272
1QLTuh624cu5upejzpERVZd8SBDhfaPkSD,1QLTuh624cu5upejzpERVZd8SBDhfaPkSD,,Bitcoin Wallet,5,0.279589,0.291195,0,0,0,0,0.000252
19PUhzeKHVEJyqhYyLW66EngR9ydjm2xm,19PUhzeKHVEJyqhYyLW66EngR9ydjm2xm,,Bitcoin Wallet,5,0.271153,0.277286,0,18,0,0,0.000263
1KmSTr8g4QavGt2BTryFi1s782FTyjDBJG,1KmSTr8g4QavGt2BTryFi1s782FTyjDBJG,,Bitcoin Wallet,5,0.270727,0.27656,0,160,0,0,0.000263
1CfeJePkH6F3vD568cKHANTa9JxMRFK25C,1CfeJePkH6F3vD568cKHANTa9JxMRFK25C,,Bitcoin Wallet,5,0.271509,0.277891,0,5,0,0,0.000263
1ChELNJzBJo3on84sqbPonGLX6v6hcvHv4,1ChELNJzBJo3on84sqbPonGLX6v6hcvHv4,,Bitcoin Wallet,5,0.270444,0.276076,0,20,0,0,0.000264
12DeVeJcTzPpDKk4nPGm8YALK9LGnMJGWm,12DeVeJcTzPpDKk4nPGm8YALK9LGnMJGWm,,Bitcoin Wallet,5,0.271224,0.277407,0,7,0,0,0.000263
12bV9b29CvcNLSxNJ8vRyfJScEjpjiQQCb,12bV9b29CvcNLSxNJ8vRyfJScEjpjiQQCb,,Bitcoin Wallet,5,0.273594,0.281398,0,1,0,0,0.000262
1Cq8qQrq7dqMeciJ2K7e6HqnXbd3yJyX9M,1Cq8qQrq7dqMeciJ2K7e6HqnXbd3yJyX9M,,Bitcoin Wallet,5,0.269456,0.274383,0,11,0,0,0.000272
1BsJHtU5Eb6Mx4oqyPdWp1Fakpb5sbDbdQ,1BsJHtU5Eb6Mx4oqyPdWp1Fakpb5sbDbdQ,,Bitcoin Wallet,5,0.269456,0.274383,0,11,0,0,0.000272
1GBc1v6QJJtQ3wLxYCsrabzhja6pHW8ZtM,1GBc1v6QJJtQ3wLxYCsrabzhja6pHW8ZtM,,Bitcoin Wallet,5,0.270727,0.27656,0,160,0,0,0.000263
12JwebUWuQzr6Zi37rWv4gVWAZh9Awcvmk,12JwebUWuQzr6Zi37rWv4gVWAZh9Awcvmk,,Bitcoin Wallet,5,0.271795,0.278374,0,40,0,0,0.000263
1MYUyHF9GNrYQkj14BFMRn8WtGKP3gWan9,1MYUyHF9GNrYQkj14BFMRn8WtGKP3gWan9,,Bitcoin Wallet,5,0.271295,0.277528,0,14,0,0,0.000259
1NqqX8wJC9kChm6kRywHotyQ7iFQ9ekGX7,1NqqX8wJC9kChm6kRywHotyQ7iFQ9ekGX7,,Bitcoin Wallet,5,0.269456,0.274383,0,11,0,0,0.000272
14pbfx3eBF8rSBW3TarBu8ky5TjduZjv1r,14pbfx3eBF8rSBW3TarBu8ky5TjduZjv1r,,Bitcoin Wallet,4,0.368778,0.381793,2066,11,0,0,0.000468
1EsnetgfggrZiTnQG1nNFdF6jj6w1NvWW4,1EsnetgfggrZiTnQG1nNFdF6jj6w1NvWW4,,Bitcoin Wallet,5,0.269456,0.274383,0,11,0,0,0.000272
1D7FEb2kGdbPJquHtoW2FkXzo9dRG8aesL,1D7FEb2kGdbPJquHtoW2FkXzo9dRG8aesL,,Bitcoin Wallet,5,0.280423,0.292525,0,71,0,0,0.000261
13geAkqAv67Ag6cBWQNfaPFBq7E6GYgK4j,13geAkqAv67Ag6cBWQNfaPFBq7E6GYgK4j,,Bitcoin Wallet,4,0.368844,0.382035,2066,26,0.333333,1,0.000611
13VwpZYCknHMZSQ5RMTRd4vMpYwAnCG7Hx,13VwpZYCknHMZSQ5RMTRd4vMpYwAnCG7Hx,,Bitcoin Wallet,5,0.269456,0.274383,0,11,0,0,0.000272
1F7q1wTpSY9quRhwg6KG4kzWLb7nBRNRPa,1F7q1wTpSY9quRhwg6KG4kzWLb7nBRNRPa,,Bitcoin Wallet,5,0.276152,0.285631,0,12,0,0,0.000261
17aWUzniCZb1TCSfRtAcGeEemusTXWZ5QF,17aWUzniCZb1TCSfRtAcGeEemusTXWZ5QF,,Bitcoin Wallet,4,0.368646,0.381471,0,11,0,0,0.000238
1FZ1a5sx2oUxniWEWd5T6vDUYjHMmZZq9k,1FZ1a5sx2oUxniWEWd5T6vDUYjHMmZZq9k,,Bitcoin Wallet,5,0.276152,0.285631,0,12,0,0,0.000261
1p72T5WT8jxqQnUjmtpy21Lr7TDMTuN31,1p72T5WT8jxqQnUjmtpy21Lr7TDMTuN31,,Bitcoin Wallet,5,0.269456,0.274383,0,177,0,0,0.000272
1EC2XyCRt5cRFVGKuFsB1mZGbg3c6cTL4X,1EC2XyCRt5cRFVGKuFsB1mZGbg3c6cTL4X,,Bitcoin Wallet,4,0.368778,0.381793,2066,11,0,0,0.000468
16N7Ck8gpKditWiQu7fL8XPuEwGtMzFzrh,16N7Ck8gpKditWiQu7fL8XPuEwGtMzFzrh,,Bitcoin Wallet,5,0.279589,0.291195,0,0,0,0,0.000252
17ApAgiWGbH3wDSJSPNi1aMfE7dxjyXDNs,17ApAgiWGbH3wDSJSPNi1aMfE7dxjyXDNs,,Bitcoin Wallet,4,0.368646,0.381471,0,11,0,0,0.000238
19JDiMzRoG13egvb8U5va4YG7gAEJ3hX34,19JDiMzRoG13egvb8U5va4YG7gAEJ3hX34,,Bitcoin Wallet,5,0.278459,0.289381,0,8,0,0,0.00026
1GHbShBVDb6SATj3SmQHuhHJhugJmbZnFS,1GHbShBVDb6SATj3SmQHuhHJhugJmbZnFS,,Bitcoin Wallet,5,0.269492,0.274464,0,79,0,0,0.000246
1PazySUwRMzLNVDCy9pqwPQezKxGxezERH,1PazySUwRMzLNVDCy9pqwPQezKxGxezERH,,Bitcoin Wallet,4,0.368778,0.381793,2066,157,0,0,0.000468
16FuaGBppiLwRZTauKuRVMYxLPbDZSwNzv,16FuaGBppiLwRZTauKuRVMYxLPbDZSwNzv,,Bitcoin Wallet,5,0.271795,0.278374,0,40,0,0,0.000263
1HgP9j2AADHuVfKvEmkx1eB6g6LLjPD1u1,1HgP9j2AADHuVfKvEmkx1eB6g6LLjPD1u1,,Bitcoin Wallet,4,0.369569,0.383567,6885.666667,23,0.095238,2,0.001177
3QkY6aZZZoP2rjAU8bixQAyuJyyx4rSeRq,3QkY6aZZZoP2rjAU8bixQAyuJyyx4rSeRq,,Bitcoin Wallet,5,0.279589,0.291195,0,0,0,0,0.000252
3PUS1h4smMQ8vEfMceqCwMSgjfLFFTgdzS,3PUS1h4smMQ8vEfMceqCwMSgjfLFFTgdzS,,Bitcoin Wallet,5,0.271795,0.278374,0,40,0,0,0.000263
1PVCSUdp51EY984cZiBfBRL8DzCjFGZNtn,1PVCSUdp51EY984cZiBfBRL8DzCjFGZNtn,,Bitcoin Wallet,5,0.280423,0.292525,0,71,0,0,0.000261
1BEHx5ukPCXWsuDBS3GsoSUhNEu3C1AAh3,1BEHx5ukPCXWsuDBS3GsoSUhNEu3C1AAh3,,Bitcoin Wallet,4,0.368778,0.381793,2066,11,0,0,0.000468
17n58d43puGqLxcRyjkU74SeZ4oiLxSthf,17n58d43puGqLxcRyjkU74SeZ4oiLxSthf,,Bitcoin Wallet,5,0.279589,0.291195,0,0,0,0,0.000252
1JU7Gb6jvJ9kgoTyvwsBz8D4KPQC4nwzKj,1JU7Gb6jvJ9kgoTyvwsBz8D4KPQC4nwzKj,,Bitcoin Wallet,4,0.368778,0.381793,2066,11,0,0,0.000468
1G9bG5Bh9uF2N2hFUv621XZtfHn43JYv7f,1G9bG5Bh9uF2N2hFUv621XZtfHn43JYv7f,,Bitcoin Wallet,5,0.271295,0.277528,0,14,0,0,0.000259
1BJJsDpMow5dfM6s6fJhGcdtjoygBFUk66,1BJJsDpMow5dfM6s6fJhGcdtjoygBFUk66,,Bitcoin Wallet,5,0.271509,0.277891,0,5,0,0,0.000263
16jBDTx43sHedqoXxCvmeU6nBR8cQM58QU,16jBDTx43sHedqoXxCvmeU6nBR8cQM58QU,,Bitcoin Wallet,4,0.368646,0.381471,0,11,0,0,0.000238
1LVHSRYNnH2nDKcbwnvTjtywXf4D4aPg4w,1LVHSRYNnH2nDKcbwnvTjtywXf4D4aPg4w,,Bitcoin Wallet,5,0.269492,0.274464,0,11,0,0,0.00025
13Mgi5XHGgXRxh2SxjWtRUJBcRGgMuRJo5,13Mgi5XHGgXRxh2SxjWtRUJBcRGgMuRJo5,,Bitcoin Wallet,5,0.269456,0.274383,0,11,0,0,0.000272
19x4Ge4RgZc18Tjs2nn4Mk4za8TiYzhzkS,19x4Ge4RgZc18Tjs2nn4Mk4za8TiYzhzkS,,Bitcoin Wallet,5,0.280423,0.292525,0,71,0,0,0.000261
15y2HpDWrB1FP3VywKbib9sDxFkipQ6MMo,15y2HpDWrB1FP3VywKbib9sDxFkipQ6MMo,,Bitcoin Wallet,5,0.271509,0.277891,0,5,0,0,0.000263
1NZtq6A1ay2NfiKQvQ3KP8DLJ2VNWxGyr3,1NZtq6A1ay2NfiKQvQ3KP8DLJ2VNWxGyr3,,Bitcoin Wallet,4,0.368778,0.381793,0,72,1,1,0.000415
19n9ebvz72Dx2Km4ZmcfwetHZbkkufBBXL,19n9ebvz72Dx2Km4ZmcfwetHZbkkufBBXL,,Bitcoin Wallet,4,0.368778,0.381793,2066,11,0,0,0.000468
1KVUnWFe3gFKEV2KR73n4GTSQ5LDW8UM1o,1KVUnWFe3gFKEV2KR73n4GTSQ5LDW8UM1o,,Bitcoin Wallet,5,0.273594,0.281398,0,1,0,0,0.000262
1HDaNukrt21ZZTxBudC7GcFTBJLUphS48a,1HDaNukrt21ZZTxBudC7GcFTBJLUphS48a,,Bitcoin Wallet,4,0.368778,0.381793,2066,11,0,0,0.000468
1PvcE8VpCeBpJB8ULWVufx6w7V7dfXyHMa,1PvcE8VpCeBpJB8ULWVufx6w7V7dfXyHMa,,Bitcoin Wallet,5,0.269456,0.274383,0,11,0,0,0.000272
12feQXMiz91WapKC7RinUErYbinHXcAgtw,12feQXMiz91WapKC7RinUErYbinHXcAgtw,,Bitcoin Wallet,5,0.271509,0.277891,0,5,0,0,0.000263
1H9mNNx5bTJQNSGg57kCc6y2fpHQXDwKR8,1H9mNNx5bTJQNSGg57kCc6y2fpHQXDwKR8,,Bitcoin Wallet,5,0.269456,0.274383,0,11,0,0,0.000272
1AYqRXkwjS86dR4QuuBnc2HATCwTyBu9zg,1AYqRXkwjS86dR4QuuBnc2HATCwTyBu9zg,,Bitcoin Wallet,5,0.276152,0.285631,0,12,0,0,0.000261
1C5x8jbspGjWAF6hqBdKkJnBSyYfMTn8jK,1C5x8jbspGjWAF6hqBdKkJnBSyYfMTn8jK,,Bitcoin Wallet,5,0.273594,0.281398,0,1,0,0,0.000262
1BWWJkJQTDh3fX9patqy7tK5R9zpnQTPPn,1BWWJkJQTDh3fX9patqy7tK5R9zpnQTPPn,,Bitcoin Wallet,5,0.269456,0.274383,0,11,0,0,0.000272
17dFBCZETMEUbX1kqtA8E5wKvoXKTtzXzx,17dFBCZETMEUbX1kqtA8E5wKvoXKTtzXzx,,Bitcoin Wallet,5,0.269456,0.274383,0,11,0,0,0.000272
1Pm3KsJKK8GfjwDgrhQr3C577AExYCHJoy,1Pm3KsJKK8GfjwDgrhQr3C577AExYCHJoy,,Bitcoin Wallet,5,0.269456,0.274383,0,181,0,0,0.000272
15ayE6Xd1UTjbyroRiESboMzHcemgb5vnk,15ayE6Xd1UTjbyroRiESboMzHcemgb5vnk,,Bitcoin Wallet,5,0.269456,0.274383,0,188,0,0,0.000272
1KL8RBeReiz2PiBpsvoEpfEosH4SKugSgc,1KL8RBeReiz2PiBpsvoEpfEosH4SKugSgc,,Bitcoin Wallet,5,0.269456,0.274383,0,11,0,0,0.000272
1EYKnFS7xXvjYEy9WYubAoHEEM6Az7h5pj,1EYKnFS7xXvjYEy9WYubAoHEEM6Az7h5pj,,Bitcoin Wallet,5,0.271795,0.278374,0,40,0,0,0.000263
222222242zkgyc5n.onion,222222242zkgyc5n.onion,,Hidden Service,5,0.273739,0.281785,0,21,1,1,0.000274
1NVFeNZo88dKQEZ4D2wFJewUSx3SXd9v15,1NVFeNZo88dKQEZ4D2wFJewUSx3SXd9v15,,Bitcoin Wallet,5,0.269456,0.274383,0,11,0,0,0.000272
1Q2oatAuPmdkQPHo8sgdqMvGxHfTJtwY5r,1Q2oatAuPmdkQPHo8sgdqMvGxHfTJtwY5r,,Bitcoin Wallet,5,0.273594,0.281398,0,1,0,0,0.000262
19uRAJns8rkXLZjTVeerWbzM5q6dEdGo4m,19uRAJns8rkXLZjTVeerWbzM5q6dEdGo4m,,Bitcoin Wallet,4,0.368778,0.381793,2066,11,0,0,0.000468
1PCGSbZXzguBjgDHkSgTbdJWKcpKULaByY,1PCGSbZXzguBjgDHkSgTbdJWKcpKULaByY,,Bitcoin Wallet,5,0.271295,0.277528,0,14,0,0,0.000259
14gN4wkVU4fJ36DJdiSN1kYR1FiQkaNkLP,14gN4wkVU4fJ36DJdiSN1kYR1FiQkaNkLP,,Bitcoin Wallet,5,0.280423,0.292525,0,71,0,0,0.000261
1N1XrwKUjYXoEip9vtAQx15sqSowywim6v,1N1XrwKUjYXoEip9vtAQx15sqSowywim6v,,Bitcoin Wallet,5,0.279589,0.291195,0,0,0,0,0.000252
393g3XGMjwk3obuBpAbCSDNF7Wc885Gx2g,393g3XGMjwk3obuBpAbCSDNF7Wc885Gx2g,,Bitcoin Wallet,4,0.368778,0.381793,2066,11,0,0,0.000468
